CountryIndex,Country,Date,Cases
229,Venezuela (Bolivarian Republic),24/02/2020,0
229,Venezuela (Bolivarian Republic),25/02/2020,0
229,Venezuela (Bolivarian Republic),26/02/2020,0
229,Venezuela (Bolivarian Republic),27/02/2020,0
229,Venezuela (Bolivarian Republic),28/02/2020,0
229,Venezuela (Bolivarian Republic),29/02/2020,0
229,Venezuela (Bolivarian Republic),01/03/2020,0
229,Venezuela (Bolivarian Republic),02/03/2020,0
229,Venezuela (Bolivarian Republic),03/03/2020,0
229,Venezuela (Bolivarian Republic),04/03/2020,0
229,Venezuela (Bolivarian Republic),05/03/2020,0
229,Venezuela (Bolivarian Republic),06/03/2020,0
229,Venezuela (Bolivarian Republic),07/03/2020,0
229,Venezuela (Bolivarian Republic),08/03/2020,0
229,Venezuela (Bolivarian Republic),09/03/2020,0
229,Venezuela (Bolivarian Republic),10/03/2020,0
229,Venezuela (Bolivarian Republic),11/03/2020,0
229,Venezuela (Bolivarian Republic),12/03/2020,0
229,Venezuela (Bolivarian Republic),13/03/2020,0
229,Venezuela (Bolivarian Republic),14/03/2020,2
229,Venezuela (Bolivarian Republic),15/03/2020,10
229,Venezuela (Bolivarian Republic),16/03/2020,17
229,Venezuela (Bolivarian Republic),17/03/2020,33
229,Venezuela (Bolivarian Republic),18/03/2020,36
229,Venezuela (Bolivarian Republic),19/03/2020,42
229,Venezuela (Bolivarian Republic),20/03/2020,42
229,Venezuela (Bolivarian Republic),21/03/2020,70
229,Venezuela (Bolivarian Republic),22/03/2020,70
229,Venezuela (Bolivarian Republic),23/03/2020,77
229,Venezuela (Bolivarian Republic),24/03/2020,84
229,Venezuela (Bolivarian Republic),25/03/2020,91
229,Venezuela (Bolivarian Republic),26/03/2020,107
229,Venezuela (Bolivarian Republic),27/03/2020,107
229,Venezuela (Bolivarian Republic),28/03/2020,119
229,Venezuela (Bolivarian Republic),29/03/2020,119
229,Venezuela (Bolivarian Republic),30/03/2020,135
229,Venezuela (Bolivarian Republic),31/03/2020,135
229,Venezuela (Bolivarian Republic),01/04/2020,143
229,Venezuela (Bolivarian Republic),02/04/2020,146
229,Venezuela (Bolivarian Republic),03/04/2020,153
229,Venezuela (Bolivarian Republic),04/04/2020,155
229,Venezuela (Bolivarian Republic),05/04/2020,159
229,Venezuela (Bolivarian Republic),06/04/2020,165
229,Venezuela (Bolivarian Republic),07/04/2020,165
229,Venezuela (Bolivarian Republic),08/04/2020,167
229,Venezuela (Bolivarian Republic),09/04/2020,171
229,Venezuela (Bolivarian Republic),10/04/2020,171
229,Venezuela (Bolivarian Republic),11/04/2020,175
229,Venezuela (Bolivarian Republic),12/04/2020,181
229,Venezuela (Bolivarian Republic),13/04/2020,189
229,Venezuela (Bolivarian Republic),14/04/2020,189
229,Venezuela (Bolivarian Republic),15/04/2020,197
229,Venezuela (Bolivarian Republic),16/04/2020,204
229,Venezuela (Bolivarian Republic),17/04/2020,204
229,Venezuela (Bolivarian Republic),18/04/2020,227
229,Venezuela (Bolivarian Republic),19/04/2020,256
229,Venezuela (Bolivarian Republic),20/04/2020,256
229,Venezuela (Bolivarian Republic),21/04/2020,285
229,Venezuela (Bolivarian Republic),22/04/2020,288
229,Venezuela (Bolivarian Republic),23/04/2020,311
229,Venezuela (Bolivarian Republic),24/04/2020,318
229,Venezuela (Bolivarian Republic),25/04/2020,323
229,Venezuela (Bolivarian Republic),26/04/2020,325
229,Venezuela (Bolivarian Republic),27/04/2020,329
229,Venezuela (Bolivarian Republic),28/04/2020,329
229,Venezuela (Bolivarian Republic),29/04/2020,331
229,Venezuela (Bolivarian Republic),30/04/2020,333
229,Venezuela (Bolivarian Republic),01/05/2020,335
229,Venezuela (Bolivarian Republic),02/05/2020,345
229,Venezuela (Bolivarian Republic),03/05/2020,357
229,Venezuela (Bolivarian Republic),04/05/2020,357
229,Venezuela (Bolivarian Republic),05/05/2020,361
229,Venezuela (Bolivarian Republic),06/05/2020,379
229,Venezuela (Bolivarian Republic),07/05/2020,381
229,Venezuela (Bolivarian Republic),08/05/2020,388
229,Venezuela (Bolivarian Republic),09/05/2020,402
229,Venezuela (Bolivarian Republic),10/05/2020,414
229,Venezuela (Bolivarian Republic),11/05/2020,422
229,Venezuela (Bolivarian Republic),12/05/2020,423
229,Venezuela (Bolivarian Republic),13/05/2020,423
229,Venezuela (Bolivarian Republic),14/05/2020,455
229,Venezuela (Bolivarian Republic),15/05/2020,459
229,Venezuela (Bolivarian Republic),16/05/2020,504
229,Venezuela (Bolivarian Republic),17/05/2020,541
229,Venezuela (Bolivarian Republic),18/05/2020,618
229,Venezuela (Bolivarian Republic),19/05/2020,749
229,Venezuela (Bolivarian Republic),20/05/2020,824
229,Venezuela (Bolivarian Republic),21/05/2020,882
229,Venezuela (Bolivarian Republic),22/05/2020,944
229,Venezuela (Bolivarian Republic),23/05/2020,1010
229,Venezuela (Bolivarian Republic),24/05/2020,1121
229,Venezuela (Bolivarian Republic),25/05/2020,1177
229,Venezuela (Bolivarian Republic),26/05/2020,1211
229,Venezuela (Bolivarian Republic),27/05/2020,1245
229,Venezuela (Bolivarian Republic),28/05/2020,1325
229,Venezuela (Bolivarian Republic),29/05/2020,1370
229,Venezuela (Bolivarian Republic),30/05/2020,1459
229,Venezuela (Bolivarian Republic),31/05/2020,1510
229,Venezuela (Bolivarian Republic),01/06/2020,1662
229,Venezuela (Bolivarian Republic),02/06/2020,1819
229,Venezuela (Bolivarian Republic),03/06/2020,1952
229,Venezuela (Bolivarian Republic),04/06/2020,2087
229,Venezuela (Bolivarian Republic),05/06/2020,2145
229,Venezuela (Bolivarian Republic),06/06/2020,2316
229,Venezuela (Bolivarian Republic),07/06/2020,2377
229,Venezuela (Bolivarian Republic),08/06/2020,2473
229,Venezuela (Bolivarian Republic),09/06/2020,2632
229,Venezuela (Bolivarian Republic),10/06/2020,2738
229,Venezuela (Bolivarian Republic),11/06/2020,2814
229,Venezuela (Bolivarian Republic),12/06/2020,2879
229,Venezuela (Bolivarian Republic),13/06/2020,2904
229,Venezuela (Bolivarian Republic),14/06/2020,2978
229,Venezuela (Bolivarian Republic),15/06/2020,3062
229,Venezuela (Bolivarian Republic),16/06/2020,3150
229,Venezuela (Bolivarian Republic),17/06/2020,3386
229,Venezuela (Bolivarian Republic),18/06/2020,3483
229,Venezuela (Bolivarian Republic),19/06/2020,3591
229,Venezuela (Bolivarian Republic),20/06/2020,3789
229,Venezuela (Bolivarian Republic),21/06/2020,3917
229,Venezuela (Bolivarian Republic),22/06/2020,4048
229,Venezuela (Bolivarian Republic),23/06/2020,4187
229,Venezuela (Bolivarian Republic),24/06/2020,4366
229,Venezuela (Bolivarian Republic),25/06/2020,4563
229,Venezuela (Bolivarian Republic),26/06/2020,4779
229,Venezuela (Bolivarian Republic),27/06/2020,5130
229,Venezuela (Bolivarian Republic),28/06/2020,5297
229,Venezuela (Bolivarian Republic),29/06/2020,5530
229,Venezuela (Bolivarian Republic),30/06/2020,5832
229,Venezuela (Bolivarian Republic),01/07/2020,6062
229,Venezuela (Bolivarian Republic),02/07/2020,6273
229,Venezuela (Bolivarian Republic),03/07/2020,6537
229,Venezuela (Bolivarian Republic),04/07/2020,6750
229,Venezuela (Bolivarian Republic),05/07/2020,7169
229,Venezuela (Bolivarian Republic),06/07/2020,7411
229,Venezuela (Bolivarian Republic),07/07/2020,7693
229,Venezuela (Bolivarian Republic),08/07/2020,8008
229,Venezuela (Bolivarian Republic),09/07/2020,8372
229,Venezuela (Bolivarian Republic),10/07/2020,8803
229,Venezuela (Bolivarian Republic),11/07/2020,9178
229,Venezuela (Bolivarian Republic),12/07/2020,9465
229,Venezuela (Bolivarian Republic),13/07/2020,9707
229,Venezuela (Bolivarian Republic),14/07/2020,10010
229,Venezuela (Bolivarian Republic),15/07/2020,10428
229,Venezuela (Bolivarian Republic),16/07/2020,10854
229,Venezuela (Bolivarian Republic),17/07/2020,11191
229,Venezuela (Bolivarian Republic),18/07/2020,11483
229,Venezuela (Bolivarian Republic),19/07/2020,11891
229,Venezuela (Bolivarian Republic),20/07/2020,12334
229,Venezuela (Bolivarian Republic),21/07/2020,12774
229,Venezuela (Bolivarian Republic),22/07/2020,13164
229,Venezuela (Bolivarian Republic),23/07/2020,13613
229,Venezuela (Bolivarian Republic),24/07/2020,14263
229,Venezuela (Bolivarian Republic),25/07/2020,14929
229,Venezuela (Bolivarian Republic),26/07/2020,15463
229,Venezuela (Bolivarian Republic),27/07/2020,15988
229,Venezuela (Bolivarian Republic),28/07/2020,16571
229,Venezuela (Bolivarian Republic),29/07/2020,17158
229,Venezuela (Bolivarian Republic),30/07/2020,17859
229,Venezuela (Bolivarian Republic),31/07/2020,18574
229,Venezuela (Bolivarian Republic),01/08/2020,19443
229,Venezuela (Bolivarian Republic),02/08/2020,20206
229,Venezuela (Bolivarian Republic),03/08/2020,20754
229,Venezuela (Bolivarian Republic),04/08/2020,21438
229,Venezuela (Bolivarian Republic),05/08/2020,22299
229,Venezuela (Bolivarian Republic),06/08/2020,23280
229,Venezuela (Bolivarian Republic),07/08/2020,24166
229,Venezuela (Bolivarian Republic),08/08/2020,24961
229,Venezuela (Bolivarian Republic),09/08/2020,25805
229,Venezuela (Bolivarian Republic),10/08/2020,26800
229,Venezuela (Bolivarian Republic),11/08/2020,27938
229,Venezuela (Bolivarian Republic),12/08/2020,29088
229,Venezuela (Bolivarian Republic),13/08/2020,30369
229,Venezuela (Bolivarian Republic),14/08/2020,31381
229,Venezuela (Bolivarian Republic),15/08/2020,32607
229,Venezuela (Bolivarian Republic),16/08/2020,33755
229,Venezuela (Bolivarian Republic),17/08/2020,34802
229,Venezuela (Bolivarian Republic),18/08/2020,35697
229,Venezuela (Bolivarian Republic),19/08/2020,36868
229,Venezuela (Bolivarian Republic),20/08/2020,37567
229,Venezuela (Bolivarian Republic),21/08/2020,38219
229,Venezuela (Bolivarian Republic),22/08/2020,38957
229,Venezuela (Bolivarian Republic),23/08/2020,39564
229,Venezuela (Bolivarian Republic),24/08/2020,40338
229,Venezuela (Bolivarian Republic),25/08/2020,41158
229,Venezuela (Bolivarian Republic),26/08/2020,41965
229,Venezuela (Bolivarian Republic),27/08/2020,42898
229,Venezuela (Bolivarian Republic),28/08/2020,43879
229,Venezuela (Bolivarian Republic),29/08/2020,44946
229,Venezuela (Bolivarian Republic),30/08/2020,45868
229,Venezuela (Bolivarian Republic),31/08/2020,46728
229,Venezuela (Bolivarian Republic),01/09/2020,47756
229,Venezuela (Bolivarian Republic),02/09/2020,48883
229,Venezuela (Bolivarian Republic),03/09/2020,49877
229,Venezuela (Bolivarian Republic),04/09/2020,50973
229,Venezuela (Bolivarian Republic),05/09/2020,52165
229,Venezuela (Bolivarian Republic),06/09/2020,53289
229,Venezuela (Bolivarian Republic),07/09/2020,54350
229,Venezuela (Bolivarian Republic),08/09/2020,55563
229,Venezuela (Bolivarian Republic),09/09/2020,56751
229,Venezuela (Bolivarian Republic),10/09/2020,57823
229,Venezuela (Bolivarian Republic),11/09/2020,58663
229,Venezuela (Bolivarian Republic),12/09/2020,59630
229,Venezuela (Bolivarian Republic),13/09/2020,60540
229,Venezuela (Bolivarian Republic),14/09/2020,61569
229,Venezuela (Bolivarian Republic),15/09/2020,62655
229,Venezuela (Bolivarian Republic),16/09/2020,63416
229,Venezuela (Bolivarian Republic),17/09/2020,64284
229,Venezuela (Bolivarian Republic),18/09/2020,65174
229,Venezuela (Bolivarian Republic),19/09/2020,65949
229,Venezuela (Bolivarian Republic),20/09/2020,66656
229,Venezuela (Bolivarian Republic),21/09/2020,67443
229,Venezuela (Bolivarian Republic),22/09/2020,68453
229,Venezuela (Bolivarian Republic),23/09/2020,69439
229,Venezuela (Bolivarian Republic),24/09/2020,70406
229,Venezuela (Bolivarian Republic),25/09/2020,71273
229,Venezuela (Bolivarian Republic),26/09/2020,71940
229,Venezuela (Bolivarian Republic),27/09/2020,72691
229,Venezuela (Bolivarian Republic),28/09/2020,73528
229,Venezuela (Bolivarian Republic),29/09/2020,74363
229,Venezuela (Bolivarian Republic),30/09/2020,75122
229,Venezuela (Bolivarian Republic),01/10/2020,76029
229,Venezuela (Bolivarian Republic),02/10/2020,76820
229,Venezuela (Bolivarian Republic),03/10/2020,77646
229,Venezuela (Bolivarian Republic),04/10/2020,78434
229,Venezuela (Bolivarian Republic),05/10/2020,79117
229,Venezuela (Bolivarian Republic),06/10/2020,79796
229,Venezuela (Bolivarian Republic),07/10/2020,80404
229,Venezuela (Bolivarian Republic),08/10/2020,81019
229,Venezuela (Bolivarian Republic),09/10/2020,81696
229,Venezuela (Bolivarian Republic),10/10/2020,82453
229,Venezuela (Bolivarian Republic),11/10/2020,83137
229,Venezuela (Bolivarian Republic),12/10/2020,83756
229,Venezuela (Bolivarian Republic),13/10/2020,84391
229,Venezuela (Bolivarian Republic),14/10/2020,85005
229,Venezuela (Bolivarian Republic),15/10/2020,85469
229,Venezuela (Bolivarian Republic),16/10/2020,85758
229,Venezuela (Bolivarian Republic),17/10/2020,86289
229,Venezuela (Bolivarian Republic),18/10/2020,86636
229,Venezuela (Bolivarian Republic),19/10/2020,86636
229,Venezuela (Bolivarian Republic),20/10/2020,87644
229,Venezuela (Bolivarian Republic),21/10/2020,88035
229,Venezuela (Bolivarian Republic),22/10/2020,88416
229,Venezuela (Bolivarian Republic),23/10/2020,88718
229,Venezuela (Bolivarian Republic),24/10/2020,89142
229,Venezuela (Bolivarian Republic),25/10/2020,89565
229,Venezuela (Bolivarian Republic),26/10/2020,90047
229,Venezuela (Bolivarian Republic),27/10/2020,90400
229,Venezuela (Bolivarian Republic),28/10/2020,90876
229,Venezuela (Bolivarian Republic),29/10/2020,91280
229,Venezuela (Bolivarian Republic),30/10/2020,91589
229,Venezuela (Bolivarian Republic),31/10/2020,92013
229,Venezuela (Bolivarian Republic),01/11/2020,92325
229,Venezuela (Bolivarian Republic),02/11/2020,92705
229,Venezuela (Bolivarian Republic),03/11/2020,93100
229,Venezuela (Bolivarian Republic),04/11/2020,93480
229,Venezuela (Bolivarian Republic),05/11/2020,93921
229,Venezuela (Bolivarian Republic),06/11/2020,94305
229,Venezuela (Bolivarian Republic),07/11/2020,94698
229,Venezuela (Bolivarian Republic),08/11/2020,94883
229,Venezuela (Bolivarian Republic),09/11/2020,95149
229,Venezuela (Bolivarian Republic),10/11/2020,95445
229,Venezuela (Bolivarian Republic),11/11/2020,95750
229,Venezuela (Bolivarian Republic),12/11/2020,96140
229,Venezuela (Bolivarian Republic),13/11/2020,96441
229,Venezuela (Bolivarian Republic),14/11/2020,96933
229,Venezuela (Bolivarian Republic),15/11/2020,97352
229,Venezuela (Bolivarian Republic),16/11/2020,97739
229,Venezuela (Bolivarian Republic),17/11/2020,98050
229,Venezuela (Bolivarian Republic),18/11/2020,98350
229,Venezuela (Bolivarian Republic),19/11/2020,98665
229,Venezuela (Bolivarian Republic),20/11/2020,99017
229,Venezuela (Bolivarian Republic),21/11/2020,99435
229,Venezuela (Bolivarian Republic),22/11/2020,99835
229,Venezuela (Bolivarian Republic),23/11/2020,100143
229,Venezuela (Bolivarian Republic),24/11/2020,100498
229,Venezuela (Bolivarian Republic),25/11/2020,100817
229,Venezuela (Bolivarian Republic),26/11/2020,101215
229,Venezuela (Bolivarian Republic),27/11/2020,101524
229,Venezuela (Bolivarian Republic),28/11/2020,101760
229,Venezuela (Bolivarian Republic),29/11/2020,102040
229,Venezuela (Bolivarian Republic),30/11/2020,102394
229,Venezuela (Bolivarian Republic),01/12/2020,102621
229,Venezuela (Bolivarian Republic),02/12/2020,103067
229,Venezuela (Bolivarian Republic),03/12/2020,103548
229,Venezuela (Bolivarian Republic),04/12/2020,103877
229,Venezuela (Bolivarian Republic),05/12/2020,104177
229,Venezuela (Bolivarian Republic),06/12/2020,104442
229,Venezuela (Bolivarian Republic),07/12/2020,104904
229,Venezuela (Bolivarian Republic),08/12/2020,105384
229,Venezuela (Bolivarian Republic),09/12/2020,105852
229,Venezuela (Bolivarian Republic),10/12/2020,106280
229,Venezuela (Bolivarian Republic),11/12/2020,106715
229,Venezuela (Bolivarian Republic),12/12/2020,107177
229,Venezuela (Bolivarian Republic),13/12/2020,107786
229,Venezuela (Bolivarian Republic),14/12/2020,108125
229,Venezuela (Bolivarian Republic),15/12/2020,108480
229,Venezuela (Bolivarian Republic),16/12/2020,108717
229,Venezuela (Bolivarian Republic),17/12/2020,109081
229,Venezuela (Bolivarian Republic),18/12/2020,109395
229,Venezuela (Bolivarian Republic),19/12/2020,109781
229,Venezuela (Bolivarian Republic),20/12/2020,110075
229,Venezuela (Bolivarian Republic),21/12/2020,110513
229,Venezuela (Bolivarian Republic),22/12/2020,110828
229,Venezuela (Bolivarian Republic),23/12/2020,111024
229,Venezuela (Bolivarian Republic),24/12/2020,111245
229,Venezuela (Bolivarian Republic),25/12/2020,111603
229,Venezuela (Bolivarian Republic),26/12/2020,111951
229,Venezuela (Bolivarian Republic),27/12/2020,112316
229,Venezuela (Bolivarian Republic),28/12/2020,112636
229,Venezuela (Bolivarian Republic),29/12/2020,112861
229,Venezuela (Bolivarian Republic),30/12/2020,113121
229,Venezuela (Bolivarian Republic),31/12/2020,113558
229,Venezuela (Bolivarian Republic),01/01/2021,113884
229,Venezuela (Bolivarian Republic),02/01/2021,114083
229,Venezuela (Bolivarian Republic),03/01/2021,114230
229,Venezuela (Bolivarian Republic),04/01/2021,114407
229,Venezuela (Bolivarian Republic),05/01/2021,114662
229,Venezuela (Bolivarian Republic),06/01/2021,114908
229,Venezuela (Bolivarian Republic),07/01/2021,115322
229,Venezuela (Bolivarian Republic),08/01/2021,115667
229,Venezuela (Bolivarian Republic),09/01/2021,116172
229,Venezuela (Bolivarian Republic),10/01/2021,116610
229,Venezuela (Bolivarian Republic),11/01/2021,116983
229,Venezuela (Bolivarian Republic),12/01/2021,117299
229,Venezuela (Bolivarian Republic),13/01/2021,117811
229,Venezuela (Bolivarian Republic),14/01/2021,118415
229,Venezuela (Bolivarian Republic),15/01/2021,118856
229,Venezuela (Bolivarian Republic),16/01/2021,119306
229,Venezuela (Bolivarian Republic),17/01/2021,119803
229,Venezuela (Bolivarian Republic),18/01/2021,120444
229,Venezuela (Bolivarian Republic),19/01/2021,121117
229,Venezuela (Bolivarian Republic),20/01/2021,121691
229,Venezuela (Bolivarian Republic),21/01/2021,122260
229,Venezuela (Bolivarian Republic),22/01/2021,122795
229,Venezuela (Bolivarian Republic),23/01/2021,123245
229,Venezuela (Bolivarian Republic),24/01/2021,123709
229,Venezuela (Bolivarian Republic),25/01/2021,124112
229,Venezuela (Bolivarian Republic),26/01/2021,124525
229,Venezuela (Bolivarian Republic),27/01/2021,124958
229,Venezuela (Bolivarian Republic),28/01/2021,125364
229,Venezuela (Bolivarian Republic),29/01/2021,125776
229,Venezuela (Bolivarian Republic),30/01/2021,126323
229,Venezuela (Bolivarian Republic),31/01/2021,126927
229,Venezuela (Bolivarian Republic),01/02/2021,127346
229,Venezuela (Bolivarian Republic),02/02/2021,127752
229,Venezuela (Bolivarian Republic),03/02/2021,128315
229,Venezuela (Bolivarian Republic),04/02/2021,128775
229,Venezuela (Bolivarian Republic),05/02/2021,129231
229,Venezuela (Bolivarian Republic),06/02/2021,129643
229,Venezuela (Bolivarian Republic),07/02/2021,130116
229,Venezuela (Bolivarian Republic),08/02/2021,130596
229,Venezuela (Bolivarian Republic),09/02/2021,131096
229,Venezuela (Bolivarian Republic),10/02/2021,131476
229,Venezuela (Bolivarian Republic),11/02/2021,131828
229,Venezuela (Bolivarian Republic),12/02/2021,132259
229,Venezuela (Bolivarian Republic),13/02/2021,132743
229,Venezuela (Bolivarian Republic),14/02/2021,133218
229,Venezuela (Bolivarian Republic),15/02/2021,133577
229,Venezuela (Bolivarian Republic),16/02/2021,133927
229,Venezuela (Bolivarian Republic),17/02/2021,134319
229,Venezuela (Bolivarian Republic),18/02/2021,134781
229,Venezuela (Bolivarian Republic),19/02/2021,135114
229,Venezuela (Bolivarian Republic),20/02/2021,135603
229,Venezuela (Bolivarian Republic),21/02/2021,136068
229,Venezuela (Bolivarian Republic),22/02/2021,136545
229,Venezuela (Bolivarian Republic),23/02/2021,136986
229,Venezuela (Bolivarian Republic),24/02/2021,137445
229,Venezuela (Bolivarian Republic),25/02/2021,137871
229,Venezuela (Bolivarian Republic),26/02/2021,138295
229,Venezuela (Bolivarian Republic),27/02/2021,138739
229,Venezuela (Bolivarian Republic),28/02/2021,139116
229,Venezuela (Bolivarian Republic),01/03/2021,139545
229,Venezuela (Bolivarian Republic),02/03/2021,139934
229,Venezuela (Bolivarian Republic),03/03/2021,140383
229,Venezuela (Bolivarian Republic),04/03/2021,140960
229,Venezuela (Bolivarian Republic),05/03/2021,141356
229,Venezuela (Bolivarian Republic),06/03/2021,141885
229,Venezuela (Bolivarian Republic),07/03/2021,142338
229,Venezuela (Bolivarian Republic),08/03/2021,142774
229,Venezuela (Bolivarian Republic),09/03/2021,143321
229,Venezuela (Bolivarian Republic),10/03/2021,143321
229,Venezuela (Bolivarian Republic),11/03/2021,144277
229,Venezuela (Bolivarian Republic),12/03/2021,144786
229,Venezuela (Bolivarian Republic),13/03/2021,145379
229,Venezuela (Bolivarian Republic),14/03/2021,145379
229,Venezuela (Bolivarian Republic),15/03/2021,146488
229,Venezuela (Bolivarian Republic),16/03/2021,147028
229,Venezuela (Bolivarian Republic),17/03/2021,147577
229,Venezuela (Bolivarian Republic),18/03/2021,148208
229,Venezuela (Bolivarian Republic),19/03/2021,149145
229,Venezuela (Bolivarian Republic),20/03/2021,150306
229,Venezuela (Bolivarian Republic),21/03/2021,151123
229,Venezuela (Bolivarian Republic),22/03/2021,151894
229,Venezuela (Bolivarian Republic),23/03/2021,152508
229,Venezuela (Bolivarian Republic),24/03/2021,153315
229,Venezuela (Bolivarian Republic),25/03/2021,154165
229,Venezuela (Bolivarian Republic),26/03/2021,154905
229,Venezuela (Bolivarian Republic),27/03/2021,155663
229,Venezuela (Bolivarian Republic),28/03/2021,156655
229,Venezuela (Bolivarian Republic),29/03/2021,157943
229,Venezuela (Bolivarian Republic),30/03/2021,159149
229,Venezuela (Bolivarian Republic),31/03/2021,160497
229,Venezuela (Bolivarian Republic),01/04/2021,161751
229,Venezuela (Bolivarian Republic),02/04/2021,162730
229,Venezuela (Bolivarian Republic),03/04/2021,164337
229,Venezuela (Bolivarian Republic),04/04/2021,166123
229,Venezuela (Bolivarian Republic),05/04/2021,167548
229,Venezuela (Bolivarian Republic),06/04/2021,169074
229,Venezuela (Bolivarian Republic),07/04/2021,170189
229,Venezuela (Bolivarian Republic),08/04/2021,171373
229,Venezuela (Bolivarian Republic),09/04/2021,172461
229,Venezuela (Bolivarian Republic),10/04/2021,173786
229,Venezuela (Bolivarian Republic),11/04/2021,174887
229,Venezuela (Bolivarian Republic),12/04/2021,175812
229,Venezuela (Bolivarian Republic),13/04/2021,176972
229,Venezuela (Bolivarian Republic),14/04/2021,178094
229,Venezuela (Bolivarian Republic),15/04/2021,179365
229,Venezuela (Bolivarian Republic),16/04/2021,180609
229,Venezuela (Bolivarian Republic),17/04/2021,181903
229,Venezuela (Bolivarian Republic),18/04/2021,183190
229,Venezuela (Bolivarian Republic),19/04/2021,184595
229,Venezuela (Bolivarian Republic),20/04/2021,185736
229,Venezuela (Bolivarian Republic),21/04/2021,186745
229,Venezuela (Bolivarian Republic),22/04/2021,188063
229,Venezuela (Bolivarian Republic),23/04/2021,189381
229,Venezuela (Bolivarian Republic),24/04/2021,190523
229,Venezuela (Bolivarian Republic),25/04/2021,191518
229,Venezuela (Bolivarian Republic),26/04/2021,192498
229,Venezuela (Bolivarian Republic),27/04/2021,193721
229,Venezuela (Bolivarian Republic),28/04/2021,194959
229,Venezuela (Bolivarian Republic),29/04/2021,196386
229,Venezuela (Bolivarian Republic),30/04/2021,197683
229,Venezuela (Bolivarian Republic),01/05/2021,198865
229,Venezuela (Bolivarian Republic),02/05/2021,200067
229,Venezuela (Bolivarian Republic),03/05/2021,200931
229,Venezuela (Bolivarian Republic),04/05/2021,201807
229,Venezuela (Bolivarian Republic),05/05/2021,202578
229,Venezuela (Bolivarian Republic),06/05/2021,204057
229,Venezuela (Bolivarian Republic),07/05/2021,205181
229,Venezuela (Bolivarian Republic),08/05/2021,206549
229,Venezuela (Bolivarian Republic),09/05/2021,207870
229,Venezuela (Bolivarian Republic),10/05/2021,209162
229,Venezuela (Bolivarian Republic),11/05/2021,210116
229,Venezuela (Bolivarian Republic),12/05/2021,210948
229,Venezuela (Bolivarian Republic),13/05/2021,211838
229,Venezuela (Bolivarian Republic),14/05/2021,212998
229,Venezuela (Bolivarian Republic),15/05/2021,212998
229,Venezuela (Bolivarian Republic),16/05/2021,215301
229,Venezuela (Bolivarian Republic),17/05/2021,216415
229,Venezuela (Bolivarian Republic),18/05/2021,217603
229,Venezuela (Bolivarian Republic),19/05/2021,218814
229,Venezuela (Bolivarian Republic),20/05/2021,219864
229,Venezuela (Bolivarian Republic),21/05/2021,221042
229,Venezuela (Bolivarian Republic),22/05/2021,222052
229,Venezuela (Bolivarian Republic),23/05/2021,223345
229,Venezuela (Bolivarian Republic),24/05/2021,224819
229,Venezuela (Bolivarian Republic),25/05/2021,226136
229,Venezuela (Bolivarian Republic),26/05/2021,227407
229,Venezuela (Bolivarian Republic),27/05/2021,228828
229,Venezuela (Bolivarian Republic),28/05/2021,230147
229,Venezuela (Bolivarian Republic),29/05/2021,231443
229,Venezuela (Bolivarian Republic),30/05/2021,232800
229,Venezuela (Bolivarian Republic),31/05/2021,234165
229,Venezuela (Bolivarian Republic),01/06/2021,235567
229,Venezuela (Bolivarian Republic),02/06/2021,236755
229,Venezuela (Bolivarian Republic),03/06/2021,238013
229,Venezuela (Bolivarian Republic),04/06/2021,239252
229,Venezuela (Bolivarian Republic),05/06/2021,240714
229,Venezuela (Bolivarian Republic),06/06/2021,242138
229,Venezuela (Bolivarian Republic),07/06/2021,243621
229,Venezuela (Bolivarian Republic),08/06/2021,245300
229,Venezuela (Bolivarian Republic),09/06/2021,246764
229,Venezuela (Bolivarian Republic),10/06/2021,247847
229,Venezuela (Bolivarian Republic),11/06/2021,248820
229,Venezuela (Bolivarian Republic),12/06/2021,250309
229,Venezuela (Bolivarian Republic),13/06/2021,251686
229,Venezuela (Bolivarian Republic),14/06/2021,252883
229,Venezuela (Bolivarian Republic),15/06/2021,254116
229,Venezuela (Bolivarian Republic),16/06/2021,255457
229,Venezuela (Bolivarian Republic),17/06/2021,256862
229,Venezuela (Bolivarian Republic),18/06/2021,258140
229,Venezuela (Bolivarian Republic),19/06/2021,259413
229,Venezuela (Bolivarian Republic),20/06/2021,260740
229,Venezuela (Bolivarian Republic),21/06/2021,262038
229,Venezuela (Bolivarian Republic),22/06/2021,263372
229,Venezuela (Bolivarian Republic),23/06/2021,263372
229,Venezuela (Bolivarian Republic),24/06/2021,264551
230,Swaziland,22/01/2020,0
230,Swaziland,23/01/2020,0
230,Swaziland,24/01/2020,0
230,Swaziland,25/01/2020,0
230,Swaziland,26/01/2020,0
230,Swaziland,27/01/2020,0
230,Swaziland,28/01/2020,0
230,Swaziland,29/01/2020,0
230,Swaziland,30/01/2020,0
230,Swaziland,31/01/2020,0
230,Swaziland,01/02/2020,0
230,Swaziland,02/02/2020,0
230,Swaziland,03/02/2020,0
230,Swaziland,04/02/2020,0
230,Swaziland,05/02/2020,0
230,Swaziland,06/02/2020,0
230,Swaziland,07/02/2020,0
230,Swaziland,08/02/2020,0
230,Swaziland,09/02/2020,0
230,Swaziland,10/02/2020,0
230,Swaziland,11/02/2020,0
230,Swaziland,12/02/2020,0
230,Swaziland,13/02/2020,0
230,Swaziland,14/02/2020,0
230,Swaziland,15/02/2020,0
